Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1
1.24E-05,-0.064,1.24E-05,-0.228
1.25E-05,-0.064,1.25E-05,-0.228
1.25E-05,-0.066,1.25E-05,-0.224
1.26E-05,-0.064,1.26E-05,-0.224
1.26E-05,-0.062,1.26E-05,-0.22
1.26E-05,-0.064,1.26E-05,-0.216
1.27E-05,-0.064,1.27E-05,-0.22
1.27E-05,-0.064,1.27E-05,-0.22
1.28E-05,-0.062,1.28E-05,-0.216
1.28E-05,-0.062,1.28E-05,-0.216
1.28E-05,-0.06,1.28E-05,-0.208
1.29E-05,-0.06,1.29E-05,-0.208
1.29E-05,-0.06,1.29E-05,-0.208
1.30E-05,-0.06,1.30E-05,-0.204
1.30E-05,-0.058,1.30E-05,-0.208
1.30E-05,-0.056,1.30E-05,-0.204
1.31E-05,-0.056,1.31E-05,-0.2
1.31E-05,-0.054,1.31E-05,-0.204
1.32E-05,-0.056,1.32E-05,-0.196
1.32E-05,-0.054,1.32E-05,-0.192
1.32E-05,-0.052,1.32E-05,-0.196
1.33E-05,-0.054,1.33E-05,-0.188
1.33E-05,-0.054,1.33E-05,-0.188
1.34E-05,-0.054,1.34E-05,-0.188
1.34E-05,-0.052,1.34E-05,-0.188
1.34E-05,-0.048,1.34E-05,-0.192
1.35E-05,-0.05,1.35E-05,-0.188
1.35E-05,-0.05,1.35E-05,-0.18
1.36E-05,-0.048,1.36E-05,-0.18
1.36E-05,-0.048,1.36E-05,-0.172
1.36E-05,-0.05,1.36E-05,-0.176
1.37E-05,-0.046,1.37E-05,-0.176
1.37E-05,-0.046,1.37E-05,-0.172
1.38E-05,-0.044,1.38E-05,-0.168
1.38E-05,-0.046,1.38E-05,-0.168
1.38E-05,-0.044,1.38E-05,-0.168
1.39E-05,-0.042,1.39E-05,-0.16
1.39E-05,-0.044,1.39E-05,-0.16
1.40E-05,-0.042,1.40E-05,-0.16
1.40E-05,-0.04,1.40E-05,-0.156
1.40E-05,-0.04,1.40E-05,-0.156
1.41E-05,-0.038,1.41E-05,-0.152
1.41E-05,-0.042,1.41E-05,-0.144
1.42E-05,-0.04,1.42E-05,-0.152
1.42E-05,-0.04,1.42E-05,-0.148
1.42E-05,-0.036,1.42E-05,-0.144
1.43E-05,-0.038,1.43E-05,-0.144
1.43E-05,-0.038,1.43E-05,-0.14
1.44E-05,-0.034,1.44E-05,-0.136
1.44E-05,-0.032,1.44E-05,-0.14
1.44E-05,-0.034,1.44E-05,-0.132
1.45E-05,-0.034,1.45E-05,-0.132
1.45E-05,-0.032,1.45E-05,-0.132
1.46E-05,-0.03,1.46E-05,-0.128
1.46E-05,-0.03,1.46E-05,-0.128
1.46E-05,-0.03,1.46E-05,-0.124
1.47E-05,-0.026,1.47E-05,-0.128
1.47E-05,-0.028,1.47E-05,-0.12
1.48E-05,-0.026,1.48E-05,-0.116
1.48E-05,-0.026,1.48E-05,-0.116
1.48E-05,-0.026,1.48E-05,-0.116
1.49E-05,-0.026,1.49E-05,-0.108
1.49E-05,-0.024,1.49E-05,-0.112
1.50E-05,-0.026,1.50E-05,-0.104
1.50E-05,-0.022,1.50E-05,-0.104
1.50E-05,-0.022,1.50E-05,-0.104
1.51E-05,-0.022,1.51E-05,-0.1
1.51E-05,-0.02,1.51E-05,-0.1
1.52E-05,-0.02,1.52E-05,-0.096
1.52E-05,-0.018,1.52E-05,-0.096
1.52E-05,-0.02,1.52E-05,-0.096
1.53E-05,-0.018,1.53E-05,-0.088
1.53E-05,-0.018,1.53E-05,-0.088
1.54E-05,-0.018,1.54E-05,-0.084
1.54E-05,-0.016,1.54E-05,-0.084
